protein name	cluster
ACSF3	43
MTMR9	43
EIF4A3	43
TPTEP2-CSNK1E	43
KRBOX4	43
C2CD6	43
MISP	43
EXOC3L1	43
KCNJ2	43
CRTC2	43
TBC1D22B	43
TRIM49C	43
SLA	43
HOMER1	43
AC138696.1	43
NTAQ1	43
UFC1	43
TCEANC	43
CEP85	43
KCTD10	43
TXN	43
ARHGEF9	43
HELT	43
CDK18	43
DGCR6L	43
CFAP206	43
KLHL3	43
FAM161A	43
MRFAP1L1	43
ATPAF2	43
PTPA	43
LMO3	43
MEMO1	43
FTL	43
MINDY3	43
FOXR1	43
KLHL42	43
MYOG	43
EPM2AIP1	43
SFMBT2	43
GSTO2	43
CABP2	43
GAS8	43
NRDE2	43
RPL9	43
ELL2	43
MVP	43
UBASH3A	43
ELOA	43
TSN	43
TNFAIP8L1	43
CUL3	43
WASHC3	43
CT45A1	43
SS18L2	43
TNPO2	43
IMP3	43
WWTR1	43
GEM	43
CDCA7L	43
AARD	43
ZNF660	43
ZBTB4	43
PHOSPHO2	43
GALT	43
NUDT21	43
RSPH14	43
SCML1	43
CYSLTR2	43
ENKD1	43
PPP2R1A	43
FAM50B	43
ZNF436	43
NANOS3	43
HOXB6	43
C19orf25	43
TSHZ3	43
PIAS2	43
HPCAL4	43
PCNA	43
FOXR2	43
BHLHA9	43
SAP18	43
RIIAD1	43
RD3	43
BOLA2	43
ASMTL	43
SFN	43
PRPF31	43
LGALS2	43
LSM3	43
CD22	43
ISCA2	43
PSMA1	43
KCTD1	43
SESTD1	43
PAQR8	43
SPATA6	43
PYCR3	43
COX5B	43
TEAD4	43
FARS2	43
DMC1	43
PLK3	43
VASP	43
VPS16	43
EEF2KMT	43
SNX11	43
PRTFDC1	43
IL16	43
GSTA4	43
GNMT	43
TSGA10IP	43
ZFP41	43
VPS25	43
ACTB	43
CSNK1D	43
C9orf72	43
EPHB6	43
CCHCR1	43
FAM161B	43
CDCA8	43
NXF1	43
ZNF641	43
LSM5	43
AC010323.1	43
DACH1	43
TBC1D13	43
PDZD4	43
DCTPP1	43
SYT17	43
ZNRD2	43
LSM4	43
SHKBP1	43
RAD51D	43
CUL5	43
C1orf109	43
PSMB3	43
ZBTB34	43
BTRC	43
ATG5	43
IRAK4	43
KCTD13	43
GRIP1	43
NAGK	43
KIF9	43
TIGD3	43
GADD45GIP1	43
GYS1	43
RNF41	43
HNRNPCL1	43
GCSAML	43
CCDC198	43
RPRD1B	43
RNF8	43
SREK1	43
ANKRD36	43
TCF21	43
MOB1A	43
SSX3	43
HES6	43
SNRPD2	43
PHF1	43
SPATA18	43
TNFAIP1	43
NDUFA7	43
ZNF785	43
SHMT1	43
FAM72D	43
ZNF16	43
QARS1	43
FGF12	43
FBXO16	43
CT45A10	43
CAPN7	43
RPP30	43
NUDT14	43
TMCO2	43
MED29	43
MLH1	43
TBPL1	43
NME1	43
RCOR3	43
CCDC50	43
GNL3L	43
TLK1	43
BRAT1	43
SUMO1	43
SNAI1	43
PRKAA2	43
CDK2AP1	43
SNX32	43
BAZ2B	43
TNIP3	43
SPG21	43
PSMB1	43
ZNF410	43
GNGT1	43
CENPO	43
ACOT13	43
HPRT1	43
EMILIN3	43
RPP14	43
TRAF4	43
BECN1	43
CCDC185	43
CCDC153	43
MCIDAS	43
MBD3	43
DDX39A	43
UBL5	43
LONRF1	43
C1orf35	43
FAAP20	43
TXNDC9	43
ANKRD11	43
LSM12	43
PHETA2	43
BEX1	43
CFL2	43
ZFHX3	43
RBM45	43
HOXC5	43
SCML2	43
CENPH	43
COA6	43
TIFA	43
C1orf216	43
PIK3R3	43
C1orf105	43
RIPPLY1	43
UBTFL1	43
ALX1	43
NUP54	43
IMPDH1	43
PAX4	43
PKP2	43
MXRA8	43
EGLN3	43
PLOD3	43
BOLA1	43
TMEM17	43
CHMP4B	43
TCP11L1	43
SMARCD1	43
BIRC2	43
SCNM1	43
MNS1	43
NEBL	43
PRPF38A	43
FAM124B	43
ZNF277	43
DTNB	43
ZNF35	43
DCTD	43
AKIRIN2	43
FAM90A1	43
SNRPF	43
THOC7	43
PPCDC	43
ZBTB8B	43
CCDC150	43
MYOZ2	43
FEM1A	43
POLR2J3	43
RAB2A	43
C4orf46	43
RALY	43
MAD2L2	43
CASP9	43
RCBTB2	43
EAF1	43
CDC37	43
NDC80	43
TRIM68	43
CBSL	43
TRIM26	43
FBXO28	43
FAM9A	43
HOXB5	43
CHMP4A	43
CDC42EP1	43
RBMX2	43
NCOA5	43
USH1C	43
TCAF1	43
PIAS4	43
MACROH2A1	43
BLMH	43
CCDC116	43
CCNB1IP1	43
PPP1R18	43
ENOX2	43
DSTN	43
EML2	43
GABPB2	43
TXN2	43
NUP58	43
PSMA4	43
IK	43
BLOC1S5	43
TSG101	43
CCDC187	43
TRIM2	43
EHMT2	43
LMO1	43
COPS4	43
AKAP17A	43
APIP	43
LMO4	43
SFMBT1	43
CSNK1E	43
CT45A3	43
PHF11	43
KLHL2	43
ECSIT	43
POLR2J	43
MEAF6	43
ZFP91	43
TRIM49	43
MRPL11	43
TMA16	43
PACRGL	43
XIAP	43
TEAD1	43
CRYAB	43
UBL3	43
CHTOP	43
MSANTD4	43
ALOX15B	43
AUNIP	43
PURB	43
ITGB2	43
TADA3	43
SLF2	43
MAGOHB	43
LGALS14	43
RPL22	43
CBFA2T2	43
NME7	43
TSNAXIP1	43
TTC33	43
MYO15B	43
PIP4P1	43
MFAP1	43
KDM1A	43
POLR3K	43
FAM136A	43
CCDC152	43
SSNA1	43
SNRNP48	43
TRIML2	43
MED22	43
LSM6	43
VPS9D1	43
TSR2	43
SH2D4A	43
CLNS1A	43
PRICKLE1	43
BTBD6	43
RPP25	43
ZGPAT	43
RUFY3	43
GNG3	43
CDC23	43
UBE2R2	43
MATN4	43
LGALS7	43
PRPF40A	43
SRGAP2B	43
FNDC11	43
BLOC1S6	43
ATP6V0D2	43
TEX9	43
ARMC7	43
ZNF148	43
SLITRK5	43
LRRC8E	43
PKIA	43
TBC1D7	43
BMF	43
ZNF597	43
BTBD2	43
DDX39B	43
GAS7	43
GMEB2	43
DUSP23	43
TSSK3	43
RUFY4	43
BYSL	43
PRPF18	43
CREB1	43
EIF3D	43
SIKE1	43
SNRPB	43
HHLA3	43
INO80B	43
CCDC146	43
CBY1	43
RHOBTB3	43
SREK1IP1	43
LGALS9B	43
PNKP	43
SLC50A1	43
UTP14C	43
RAB33A	43
ZCCHC10	43
DEF6	43
FMNL2	43
STN1	43
SET	43
EFCAB3	43
ENPP7	43
RP9	43
HDDC3	43
MCMBP	43
NADK	43
LSM1	43
GPATCH2L	43
PER1	43
SYCE2	43
TEX35	43
SGF29	43
PSMF1	43
OTUD4	43
ZNF326	43
FGF11	43
PHETA1	43
ATG14	43
KRCC1	43
MORF4L2	43
SDCBP	43
ODC1	43
RHOQ	43
CKS1B	43
PSMC1	43
RNF4	43
CRYAA2	43
THG1L	43
POLL	43
RWDD2A	43
ACTN4	43
PTK2	43
HMG20B	43
CYTH4	43
RHOH	43
CRLF3	43
SRSF7	43
EVL	43
UBASH3B	43
ZNF485	43
BCAS2	43
SNRPD3	43
C18orf25	43
ARL6IP4	43
CCDC115	43
C14orf119	43
IP6K3	43
FAM214B	43
ZMYM2	43
DAXX	43
USP2	43
CDKL3	43
RFC5	43
HDAC4	43
SELENOV	43
BEND5	43
SEPTIN14	43
TTC19	43
EHHADH	43
CAPN3	43
SYTL4	43
PSMD5	43
CUTC	43
SOGA1	43
CDKN2D	43
TSHZ2	43
EMC2	43
ETHE1	43
ACTG1	43
SEPTIN3	43
TRIM45	43
MPP1	43
P4HA3	43
CCDC91	43
MRNIP	43
MOB2	43
TXLNB	43
BTBD3	43
CASP6	43
ZNF618	43
ARID4B	43
LSM2	43
IGFN1	43
FAM9B	43
MOS	43
SPANXB1	43
ZBTB25	43
COG4	43
L3MBTL2	43
POLE2	43
TRIM3	43
LNX1	43
MYOZ1	43
BEX2	43
PAICS	43
BRMS1L	43
SOX5	43
RPS26	43
C22orf15	43
CRYAA	43
ZNF19	43
RTP5	43
PRMT5	43
LURAP1L	43
APPL1	43
USP6	43
FAM133A	43
SEC14L4	44
CCL21	44
KIAA1217	44
TEPSIN	44
THRSP	44
KCTD21	44
ACOT11	44
RAB14	44
TJAP1	44
CCDC103	44
FAM86C1P	44
POLDIP3	44
TLK2	44
MBIP	44
PRMT3	44
TRIM14	44
RABIF	44
CACNA1S	44
AC104452.1	44
ATOX1	44
GMPPB	44
RPA1	44
NUDT10	44
ZBTB43	44
NCDN	44
C1orf74	44
MBD3L1	44
NICN1	44
TRAF2	44
VWA5A	44
ARHGEF5	44
ROPN1L	44
MSRB3	44
GCC1	44
CLVS2	44
STX11	44
HAND2	44
SRRM4	44
SNW1	44
VMP1	44
INCA1	44
PAX7	44
CREBRF	44
TRAF5	44
TCF12	44
ZNF20	44
FAM53C	44
THAP6	44
SKIL	44
ASB12	44
NAA10	44
TXNL4B	44
RAB25	44
ZYX	44
ZFP57	44
IHO1	44
CCDC174	44
GSTZ1	44
ZNF512B	44
HOOK3	44
VCX2	44
FERD3L	44
LGALS7B	44
YWHAE	44
DPPA4	44
SNAPC1	44
EIF3B	44
TRIM17	44
MRPL28	44
LCA5	44
ZNF558	44
MAGOH	44
MYOD1	44
OAS1	44
SAMD4A	44
JADE2	44
AP2B1	44
PDE6D	44
NCKIPSD	44
UNC119	44
CRX	44
LHX6	44
TRMT2A	44
LHX2	44
FOXN1	44
PRKG1	44
ARHGAP45	44
DYNLT3	44
NDUFB7	44
EIF5A2	44
SKP1	44
DDI1	44
C11orf49	44
CMIP	44
FBLIM1	44
MDM4	44
LGALS3	44
C10orf88	44
FBXO44	44
AP2M1	44
POLR2L	44
TRIM7	44
PFKFB4	44
ZXDC	44
CCDC33	44
IQGAP1	44
PAK5	44
UBE2L6	44
TCP10L	44
ASB3	44
DOK4	44
OOEP	44
KIAA0408	44
ADAMTS12	44
SNRNP35	44
RSKR	44
AMOTL2	44
CCNI	44
PDP1	44
SSX2	44
DZIP1	44
ZBTB24	44
ANKRD55	44
VPS26C	44
EFS	44
KATNBL1	44
CACNB3	44
KAT5	44
ACOT12	44
LRIF1	44
INKA1	44
ZNF276	44
AURKC	44
GFAP	44
PNMA5	44
EFHC2	44
CGGBP1	44
LRRC45	44
ARNTL2	44
ZNF383	44
CCDC184	44
CHD2	44
GATAD2B	44
ACOT8	44
NACC1	44
TASOR2	44
AP1B1	44
LUZP4	44
ADAT3	44
TRAPPC2L	44
BUD31	44
NOL12	44
ZNF474	44
PKNOX2	44
CCNC	44
ARHGEF15	44
ARL2	44
SPDYE4	44
SIGLEC6	44
PIBF1	44
KCTD6	44
KIF5B	44
TNNI1	44
ID3	44
HOOK1	44
FLACC1	44
ZNF574	44
DISC1	44
DR1	44
SUOX	44
TEX14	44
BBC3	44
KATNAL1	44
C8orf33	44
ROPN1	44
POU6F2	44
NGLY1	44
ZNF69	44
AGRN	44
BRPF1	44
OSGIN1	44
ZNF202	44
UQCC2	44
FAIM	44
SERGEF	44
CDC34	44
USP32	44
NHSL2	44
ARIH2	44
U2AF1L5	44
GTF2H5	44
CBLB	44
TSTD2	44
OTX2	44
SCAF1	44
MAD2L1	44
ZMYND12	44
ARL16	44
ID1	44
PDE4A	44
RNF25	44
PPIP5K2	44
EPAS1	44
AIPL1	44
C7orf57	44
POLE4	44
ASCL3	44
RELA	44
ZNF143	44
PDS5A	44
KIF2A	44
TXNDC11	44
TCF4	44
PHOSPHO2	44
ZRSR2P1	44
THRA	44
NAA11	44
CDKN1A	44
UBE3A	44
HES7	44
HAT1	44
MORN5	44
CAMK2G	44
LZTS1	44
TWIST2	44
PEX5	44
TSEN54	44
PRDM16	44
CDC7	44
TRIM62	44
KLF15	44
ANKRD1	44
GJC1	44
CRK	44
UTP25	44
ZFP90	44
LUC7L2	44
RACGAP1	44
TTC9C	44
C11orf45	44
LRRC18	44
FAM228A	44
FAM217B	44
CEP57L1	44
TRIM21	44
AKAP14	44
STAC	44
SNAP25	44
ZBTB10	44
BCL2L2-PABPN1	44
KDM8	44
MYO5B	44
DNM2	44
ZNF688	44
CFAP53	44
SF1	44
IKZF1	44
C1orf56	44
CRKL	44
CDK6	44
PAX8	44
DHPS	44
MRFAP1	44
TADA2A	44
GSC2	44
TNPO3	44
CDK4	44
CDKN2C	44
GOLGA6A	44
FLNA	44
AKAP7	44
ZNF138	44
SORBS3	44
KAT14	44
GRHL2	44
PARP11	44
MCCD1	44
WASL	44
CCDC68	44
SCRN2	44
CTTNBP2	44
MEOX1	44
RBX1	44
KIF16B	44
RBM48	44
TCF23	44
SERTAD1	44
MLX	44
STMN3	44
ZFP42	44
XAF1	44
KIR2DL4	44
ING5	44
LHX3	44
MEI4	44
MEOX2	44
DRG2	44
PPP2R3C	44
CXorf38	44
DOCK8	44
CDHR3	44
PPP2R5A	44
MOAP1	44
PNMA6A	44
TCF21	44
NUTM1	44
BICD2	44
ARID3A	44
AKAP5	44
NFYA	44
CREBL2	44
AKT2	44
RAB11B	44
LHX4	44
RUFY1	44
NEIL2	44
INTS10	44
JAKMIP2	44
ID2	44
MAD2L1BP	44
PDE4DIP	44
TRIM15	44
STAT5B	44
PARD6B	44
TSEN15	44
GKAP1	44
U2AF1	44
ZNF438	44
PRKACA	44
ZNF417	44
ALKBH4	44
OLFM3	44
DNMT3A	44
ODF2	44
FTO	44
HOXB2	44
KRT75	44
POLE3	44
ARNTL	44
ZNF572	44
ILF2	44
METTL21A	44
RNF125	44
SMARCB1	44
PATJ	44
PCYT2	44
BCL2L15	44
DYNLT1	44
NME4	44
BLOC1S1	44
TSSK2	44
RIBC1	44
ZBTB42	44
DECR2	44
VRTN	44
PSMD9	44
MYL7	44
SH3BP5L	44
WASF1	44
ZBED8	44
VAX2	44
ZNF829	44
BORCS6	44
LAP3	44
SH2D1B	44
PSMC6	44
NECAB2	44
ANKRD29	44
RBAK	44
ELOA2	44
ZRSR2	44
TCL1A	44
GRAP	44
ZBTB26	44
ZNF620	44
CLIC1	44
TSKS	44
LHX9	44
POLR2G	44
TFCP2	44
LYSMD1	44
DTX3	44
ZFY	44
NEBL	44
EIF6	44
KAZN	44
LBX1	44
ANTKMT	44
TCF3	44
CCDC179	44
CHAF1A	44
WASF3	44
ITGB3BP	44
GLMN	44
CCND2	44
KIAA1958	44
SAMD4B	44
BHLHB9	44
FRMD6	44
PARVG	44
RAB11FIP2	44
IFIT2	44
ZSCAN4	44
TACC1	44
TSPAN7	44
CDK5	44
MARK1	44
POLR3C	44
TRIM54	44
RCN1	44
ERF	44
RPA2	44
L3MBTL3	44
CAMK2D	44
HMGB3	44
LMO2	44
TBP	44
ASPG	44
PSMC3	44
ZKSCAN3	44
CTIF	44
USP53	44
MACROH2A1	44
NXT2	44
ASAP3	44
C1D	44
ZNF774	44
XPA	44
FIGLA	44
FAM114A1	44
REL	44
RAB2B	44
DMAP1	44
TRAPPC12	44
MAGED4B	44
PHLDA2	44
ASB6	44
PIH1D1	44
ZNF398	44
METAP1	44
FBXO2	44
ING4	44
IKZF3	44
NEUROG3	44
TNNT2	44
YJU2	44
PRKAR2B	44
DUS1L	44
PSME3	44
FAM219B	44
SIRPA	44
PDCL	44
POMC	44
CRABP2	44
TEX33	44
HAND1	44
TEKT1	44
CCDC6	44
SNAPC3	44
PAX6	44
VWCE	44
RPRD1A	44
ZBTB33	44
NECAB1	44
ZNF280C	44
FAM153B	44
STRA8	44
SSX7	44
SAE1	44
RAB3IP	44
HDX	44
INPP5J	44
MRPL12	44
BIRC7	44
RBBP8NL	44
TTLL10	44
TBC1D25	44
C2orf88	44
NF2	44
SERTAD2	44
FAM187A	44
PELO	44
FLAD1	44
ZC2HC1C	44
BLZF1	44
EIF5A	44
NEFL	44
GTF2H4	44
MARF1	44
FAM163A	44
TRIM50	44
SPON1	44
MLLT10	44
CIAPIN1	44
MTUS1	44
LGALS7	44
ZBED1	44
NUP62CL	44
TEX9	44
CCND3	44
RAB3D	44
PIH1D2	44
NELFA	44
THAP1	44
CD160	44
NFYC	44
GPBP1	44
HSF2	44
RBM8A	44
DEPDC5	44
NPAS2	44
OR6B1	44
WDR5	44
STX19	44
ZNF354C	44
CCDC106	44
PSORS1C2	44
M1AP	44
SHISA6	44
SEPHS1	44
CPNE2	44
RAD52	44
MSGN1	44
TERF1	44
C11orf68	44
THOC1	44
ISX	44
SNF8	44
ARNT2	44
MRPL53	44
RFX3	44
LARP4	44
VPS52	44
ISY1	44
LIN37	44
TGM5	44
STEEP1	44
IMPDH2	44
LARP1B	44
CT55	44
YAF2	44
CDC5L	44
ATG12	44
MSC	44
ALKBH7	44
PBX1	44
CCL28	44
FBXO17	44
RAB29	44
PDE4C	44
KDF1	44
ZNF655	44
CAMK2B	44
ESPNL	44
DPH3	44
CYB5R2	44
RBP1	44
TTC5	44
CCM2L	44
CEP76	44
SPANXN3	44
DEF8	44
KYNU	44
SSX2B	44
ZNF426	44
PPFIA1	44
PBLD	44
ASCL4	44
MED12L	44
NFYB	44
IKBKG	44
RAB3A	44
UBXN2B	44
CIR1	44
GRAMD4	44
HSPB7	44
GTPBP3	44
RRP8	44
CCT3	44
COG6	44
TRIM9	44
BCAR1	44
NAB2	44
OTP	44
TTC23L	44
DCX	44
XRCC4	44
CDA	44
ZNF511	44
BEND7	44
NDUFB2	44
TRAF3	44
ANKRD23	44
ARPC4	44
CEP85L	44
MAB21L2	44
MAP7	44
PBX4	44
REP15	44
COG3	44
RWDD2B	44
THAP12	44
SP100	44
CIAO1	44
MAT2B	44
NMRK1	44
PFKFB1	44
LRCH3	44
ZBTB39	44
EIF4EBP1	44
DRAP1	44
PPARA	44
NHLH2	44
SEPTIN2	44
HAUS3	44
PRKAR2A	44
TMEM252	44
RCN3	44
ZNF639	44
NOL4	44
EBF1	44
GMPPA	44
CCDC89	44
PRKAR1B	44
KBTBD7	44
SPATA2	44
GEMIN2	44
CLIP4	44
PLAAT1	44
KLC4	44
GSDMD	44
STAT3	44
DYNC1I2	44
DNAAF11	44
CBX5	44
TSSK1B	44
VCP	44
FOSL2	44
PAX5	44
PRKCI	44
EIF4E2	44
CCDC138	44
POLR3GL	44
ZNF114	44
MAD1L1	44
SPA17	44
COIL	44
ALOX5	44
SSBP1	44
PRKAR1A	44
RDM1	44
BOD1L2	44
ARL15	44
RSPH3	44
LHX8	44
IRAK1BP1	44
RIMS3	44
ISY1-RAB43	44
CENPN	44
MYF5	44
TTF2	44
SSUH2	44
VSIG1	45
LANCL2	45
BIVM	45
SIAH1	45
GCSAM	45
PRDM5	45
RILPL1	45
PSMB8	45
MUL1	45
SNX5	45
PSAP	45
CLCN1	45
APPBP2	45
AK3	45
MLLT3	45
HGFAC	45
PPIL6	45
MESD	46
H2BC13	46
ATP6V1E2	46
CNOT9	46
GADD45A	46
PUS10	46
H2AB3	46
RRP7A	46
COPS3	46
PMF1	46
DCTN2	46
IGF1	46
CENATAC	46
RASSF10	46
ZNF441	46
DUSP29	46
H2BC15	46
H2AB2	46
AKT1	46
NABP1	46
TEX48	46
TPM2	46
ATP6V1G1	46
GADD45G	46
C17orf75	46
DPYSL2	47
AP3M1	47
RACK1	47
CRMP1	47
DPYSL3	47
DPYSL5	47
OTUD6A	47
CFAP161	47
SCYL1	48
MED28	48
FAH	48
CCDC85B	48
PSMB5	48
RGS8	48
ZBTB6	48
MAP2K1	48
PACSIN3	48
GAGE12G	48
SPEF1	48
MRI1	48
PACSIN1	48
ABCG4	48
GAGE12F	48
RPS21	48
EXOC3	48
THAP10	48
PLEKHF2	48
MIDN	48
EXOC3L2	48
TCP11	48
GMCL1	48
RASGEF1B	48
UBE2Z	48
XRN2	48
PACSIN2	48
FRMD8	48
TBCEL	48
HEMGN	49
ZBTB18	49
CACNB2	49
TMEM174	49
CACNB4	49
WHRN	49
CTBP2	49
NAP1L2	50
SMARCE1	50
KRT1	50
CCDC183	50
CCDC196	50
NDUFB10	50
KRT74	50
KRT81	50
KRT3	50
KRT6C	50
AC084337.2	50
MED30	50
KRT8	50
SSC5D	50
KRT80	50
KRT72	50
MED21	50
STK3	50
RASSF4	50
KRT2	50
KRT71	50
GOLGA7B	50
RFC2	50
FAM166A	50
HGS	50
MEIS2	50
KRT79	50
IFT74	50
TIMM10B	50
TGM7	50
KRT4	50
KRT78	50
PSMB11	50
SDS	50
KRT6A	50
FTCD	50
KRT5	50
SCT	50
LRRC61	50
KRT6B	50
SGK1	51
SDR16C5	51
CMTM5	51
MAL2	51
SCAMP1	51
RHEX	51
GSG1	51
TNFRSF10D	51
SYP	51
REEP5	51
DDA1	51
SMPD2	51
DESI2	51
SYNGR3	51
SLC17A9	51
AGTRAP	51
SSX5	51
CMTM4	51
MRRF	51
APOA4	51
RDH10	51
CACFD1	51
POLDIP2	51
GAD1	51
CMTM6	51
WIPI2	51
DGAT2L6	51
S100A2	52
S100A3	52
S100P	52
TBX18	52
S100A10	52
BEX3	52
S100A1	52
CSRP2	52
S100Z	52
S100B	52
ARC	52
PPP1R3C	53
PPP1R8	53
PPP1CB	53
CSRNP1	53
CSRNP2	53
PPP1R2C	53
PPP1CC	53
TPRN	53
PPP1R11	53
PPP1CA	53
PPP1R27	53
LIN7B	54
LIN7C	54
TRIM5	54
SNTG2	54
CASK	54
MPP2	54
PALS2	54
LIN7A	54
MPP3	54
MPP7	54
NUMB	54
PALS1	54
ATF4	55
JDP2	55
TARS3	55
CEBPG	55
PFDN6	55
ATF5	55
NAP1L5	55
RAB27A	56
RAB27B	56
MLPH	56
SYTL5	56
MYRIP	56
